,Hour,Slot,Bus1,Bus2,Bus3,Bus4,Bus5,LOAD
168,1,1,173.59077753687995,116.81565585695806,122.76093705908026,190.44356379539326,148.97260771258289,752.5835419608944
169,1,2,109.42048290985193,131.65689886102953,110.73274475891728,190.3507737034914,154.0235149217208,696.1844151550109
170,1,3,107.5468246189847,104.88506284844073,134.18784811074755,159.0881373900004,151.13237297514212,656.8402459433155
171,1,4,105.40965358690792,118.9232351388721,102.92064464915127,175.54643312720398,173.50450513180598,676.3044716339413
172,1,5,135.36791418131446,101.92472909673307,70.158200631485,164.3200444374269,191.42823077262807,663.1991191195875
173,1,6,125.49200281037562,112.55553532563864,62.93622209061389,164.7949516384299,205.72579999703052,671.5045118620886
174,2,1,114.56664864082211,141.4805614922466,141.91395809441795,166.80150815123392,232.54493937605287,797.3076157547733
175,2,2,161.4680866507957,158.50664378430542,110.16826807920978,169.48463470892605,180.56872876351733,780.1963619867544
176,2,3,158.39003317093983,118.70411391785206,85.43155984547425,232.298619283742,207.54827011490107,802.3725963329093
177,2,4,169.04775257949282,148.59055740985866,106.25943446773579,204.06510716462535,240.56961910648346,868.5324707281961
178,2,5,123.62388446241836,130.54257922370755,92.64497297275072,249.6887361863921,195.8426808983906,792.3428537436594
179,2,6,170.62305936208767,142.00622889672408,93.50597245432289,197.98170697959006,192.85022623122524,796.9671939239499
180,3,1,166.75411028610287,131.7870449253623,111.15033574654393,194.23189617870872,194.66117512955145,798.5845622662692
181,3,2,137.0442035577674,126.48060513886696,113.38594182009203,243.9895683792726,177.28443254857885,798.1847514445777
182,3,3,157.86265590266052,129.2091267256381,138.46139489818086,257.95817713106305,227.8218693046429,911.3132239621854
183,3,4,187.34706978322833,126.04631260288883,95.97271593222656,186.77428948747527,174.70495245769345,770.8453402635125
184,3,5,141.21756575061096,125.94353422520066,132.1255371927015,218.94605857372105,139.48292013035908,757.7156158725933
185,3,6,152.43268853741395,144.05642412869983,105.90917440162161,202.97192438449454,215.76866091336393,821.1388723655939
