,Hour,Slot,Bus1,Bus2,Bus3,Bus4,Bus5,LOAD
234,1,1,153.63159674055723,151.32058129537535,144.38047537486497,212.2408754971916,221.9509352143799,883.5244641223691
235,1,2,141.4601828259721,132.29738472416733,121.97175973168524,247.31349429080046,212.9122735706802,855.9550951433054
236,1,3,126.25772728985332,132.1580897102654,75.28410350511346,220.28088329073188,253.39744999280614,807.3782537887702
237,1,4,217.39956447839646,146.41399981085266,118.63451723333216,192.77023011992387,203.94613153294426,879.1644431754495
238,1,5,177.5044683303873,172.2595926316792,123.60196855575873,199.53610092714968,248.70726383885292,921.6093942838279
239,1,6,151.503810429776,162.22393604777486,131.8072243113323,224.08693548937416,164.93825449288653,834.5601607711437
240,2,1,211.6476557483087,149.2523265626457,123.99739752050588,312.8389268317256,253.22833178347938,1050.9646384466653
241,2,2,184.36551578502403,199.4092429530756,106.90099467589273,225.17125240742737,254.43826981217794,970.2852756335977
242,2,3,153.8923524902179,189.75497599723118,138.1520576102856,212.6399626377774,191.01247785991586,885.451826595428
243,2,4,140.93947737365033,162.1631502020391,121.63960730506106,307.15957887358843,253.68221061517883,985.5840243695178
244,2,5,156.70118698746623,148.3901991321024,145.92715922919908,207.47002821737948,203.0486962958409,861.5372698619881
245,2,6,165.17890542824955,168.58001462303466,166.3844656329407,300.0600068903494,201.08012388968677,1001.2835164642611
246,3,1,195.28456807119048,192.59577462620294,179.25756903317597,263.2678038629576,233.16956787199538,1063.5752834655225
247,3,2,217.47157467968432,177.20880350414697,125.06513879548764,253.9570635948938,260.2320954171596,1033.9346759913724
248,3,3,287.01786391002315,175.33434178300564,150.05313532907684,335.58619376539366,236.24067416804758,1184.2322089555469
249,3,4,205.3134850524835,180.21634597276758,133.42376568544776,238.5113612494504,266.61068276789445,1024.0756407280437
250,3,5,195.00761985918217,195.33561763439457,118.97288036046056,220.1069830581598,261.5060532304271,990.9291541426242
251,3,6,218.76019441379202,159.99049962463624,142.94084518334085,231.0039472174951,322.92829559190756,1075.6237820311717
