,Hour,Slot,Bus1,Bus2,Bus3,Bus4,Bus5,LOAD
150,1,1,120.34762680736675,126.82187326791163,100.27104175067979,177.96216798373882,178.88428920762522,704.2869990173222
151,1,2,162.41838045981976,113.48129738852967,60.42976851161948,204.66890589067452,166.0165623603702,707.0149146110136
152,1,3,122.47082798439982,109.69050775392834,118.82032925411009,154.0254615996699,120.51317434543729,625.5203009375455
153,1,4,139.51617618175248,124.02639389008391,84.57228604734517,190.83241602837532,224.09286956252794,763.0401417100848
154,1,5,155.52398693318207,106.90951035663257,115.69606992774597,208.83060237162513,195.68005578669403,782.6402253758797
155,1,6,122.4126811325645,127.84433030203355,82.2032709596359,207.2743776619734,255.9760065095958,795.7106665658031
156,2,1,120.01526543314723,129.26558833141132,97.30963140443659,182.5169738621709,180.20454895358625,709.3120079847523
157,2,2,159.50658158418233,125.1462665336622,108.80252058876941,186.30053314418433,180.00720967519823,759.7631115259965
158,2,3,115.53989013782481,123.47140219577946,116.46186888962517,185.0928682671509,206.20142066771862,746.7674501580989
159,2,4,138.04970087047045,63.853726832077335,71.63315542617072,184.294606614787,153.99736702946018,611.8285567729657
160,2,5,153.05307037215184,105.62979240595722,91.84143562058763,202.48193116008048,166.9395764203313,719.9458059791084
161,2,6,120.36417399359863,101.48778238671585,95.70005595802006,195.90526637440314,164.9058245926763,678.3631033054139
162,3,1,120.18921100260906,116.56715730449108,88.3579560708662,191.50480094047967,143.73442222064116,660.3535475390871
163,3,2,111.643888201632,88.74387667122527,109.13636864653351,181.16060156968362,168.9122511199732,659.5969862090476
164,3,3,142.59081601776225,92.90124790694438,102.75707580460835,228.18815516197597,188.83882437415093,755.2761192654418
165,3,4,122.57291275922618,132.6923761029961,90.54933044856976,259.4539909554916,182.63723762521545,787.9058478914991
166,3,5,165.35197581986483,128.94505835418445,94.19693219959528,184.01069871747876,161.61301268217514,734.1176777732985
167,3,6,147.89616061125346,98.50006815293415,104.22678856140315,199.2288320436457,172.58888412502148,722.440733494258
