,Hour,Slot,Bus1,Bus2,Bus3,Bus4,Bus5,LOAD
222,1,1,162.5375625361702,131.672151132374,140.34999972120747,258.37748261104474,239.06713078813007,932.0043267889264
223,1,2,216.4807051476591,125.71956126140135,109.07639012169167,263.2170158567892,179.53123242488155,894.0249048124228
224,1,3,200.20464714808514,135.1284634716955,101.42049941343915,188.70790156890519,266.00948542270027,891.4709970248252
225,1,4,135.68563953623573,109.25924884578683,110.61914014181907,210.43013506188242,209.94888850144136,775.9430520871654
226,1,5,196.71748246318305,139.825822723417,101.1555739156306,179.13605863344057,277.05651762430216,893.8914553599734
227,1,6,161.24196463941095,143.52428753105286,136.97818453899512,298.2155062301932,231.10221838909854,971.0621613287507
228,2,1,183.54606408828525,108.43844214400737,151.99688064884643,204.63805731972863,243.18891227027405,891.8083564711418
229,2,2,171.45980714114802,148.58356649066366,140.56759382665882,220.31123869657318,185.8350963336058,866.7573024886494
230,2,3,154.84107585251544,164.276908381214,108.52521310713503,233.30192742353185,204.92245204652244,865.8675768109188
231,2,4,112.92323970793312,115.95437012998197,127.35611575346424,240.87049384532259,177.9206574972791,775.024876933981
232,2,5,133.81104314064132,151.5355750785866,120.75181000995808,234.98752232740102,228.88022791229582,869.9661784688828
233,2,6,165.0971066172373,133.10099783207522,126.34119646000958,278.4930761188764,251.78148654428983,954.8138635724882
234,3,1,157.8868556186452,162.06556521604395,82.60248572849834,244.66535606013554,229.29138888936464,876.5116515126876
235,3,2,177.38706253380585,131.27001388705344,117.7758468395383,287.98851572706536,188.7837264179796,903.2051654054426
236,3,3,181.83622374444647,148.48729715848444,112.66626932185574,264.33344941427293,171.37450035335104,878.6977399924106
237,3,4,168.83294033337208,116.807586135633,103.34299274483779,241.92338965394816,245.42634158790798,876.333250455699
238,3,5,127.82147811259321,151.22397200792906,75.2202480732534,234.67535770041655,240.86563406318217,829.8066899573744
239,3,6,184.71765400059692,150.54893012112544,138.56536885302418,213.40364108919155,225.62684412227625,912.8624381862143
