,Hour,Slot,Bus1,Bus2,Bus3,Bus4,Bus5,LOAD
240,1,1,215.71218949730303,211.82071600315868,129.37542038380064,313.2215809509579,219.7988220288779,1089.928728864098
241,1,2,184.30613784636125,132.79790704559667,107.08810638933919,252.7023293664463,252.0554969799265,928.9499776276699
242,1,3,183.28981217089742,133.86103881021515,114.48037469861717,228.60105948320984,231.8230433231353,892.0553284860748
243,1,4,149.3869158556572,125.07247278783119,113.75555918838434,258.2538585932725,218.2019163921634,864.6707228173086
244,1,5,187.6527483198199,156.44543798125252,135.1232252129663,251.14287168462863,257.93430034445623,988.2985835431236
245,1,6,204.55876385898245,149.77191916304045,144.0364226754751,317.83179787909677,242.31983042896059,1058.5187340055554
246,2,1,141.33754207480072,133.58587343634426,157.2914313533779,323.3822393378542,282.1480319354555,1037.7451181378326
247,2,2,184.85862395337384,215.11426525537135,133.001901921635,294.6888780530055,294.6907709339085,1122.3544401172942
248,2,3,145.38582208984192,148.83665360820663,149.67050104233203,263.3039200712073,310.89098567713495,1018.0878824887229
249,2,4,146.28006880194283,202.43101820802607,76.8380494252408,334.17830940935255,257.2562907841646,1016.9837366287268
250,2,5,202.5161743887185,193.94529018331872,145.6571896025905,236.8221345570612,224.29066357515583,1003.2314523068447
251,2,6,158.23771137056755,146.75118228856067,107.9246561863051,282.60737211739894,240.35860827215836,935.8795302349906
252,3,1,152.10199476572546,178.39613750530228,155.34671874022814,283.71633566717406,277.02780382849534,1046.5889905069253
253,3,2,144.0875026650027,169.87457546692988,118.49205542368453,287.9040868007707,285.4925414496159,1005.8507618060037
254,3,3,191.2207105332774,167.23987630367793,106.64113232579867,315.71868921066823,192.80935424194328,973.6297626153655
255,3,4,210.38446585865051,189.27142245971808,147.55945477171662,237.73012426505719,281.1473858781458,1066.0928532332882
256,3,5,206.65416884975474,157.68301292783335,128.00028274413046,271.1354988989337,245.21512734930943,1008.6880907699616
257,3,6,238.67221024711827,183.42535420222183,161.44393757263435,254.8023080495457,285.590481895839,1123.934291967359
