,Hour,Slot,Bus1,Bus2,Bus3,Bus4,Bus5,LOAD
156,1,1,106.65837967797897,118.75581460734742,99.45856560193424,205.38909810111807,176.13236945243864,706.3942274408174
157,1,2,125.27276301444938,80.51035923852119,109.98548121073071,180.946162280067,180.23601538599286,676.9507811297613
158,1,3,115.74918258330392,118.36905006762062,104.92415690892945,174.38918245985076,226.7985908636873,740.230162883392
159,1,4,130.79331211150924,133.54006858019724,101.55756707393985,190.0202127594782,174.59885414795792,730.5100146730824
160,1,5,129.61552007296075,95.66124321519226,98.2804994140025,208.68147292555258,189.29860888340616,721.5373445111143
161,1,6,145.72677930698845,121.62647349928359,90.21236628121986,175.99374956646946,162.5767935993426,696.136162253304
162,2,1,164.0072433162566,127.13096462673582,100.06580494357347,170.48540939371856,172.1482432272671,733.8376655075515
163,2,2,147.37476404009638,137.82767866328672,127.49478696778637,183.5249627121761,151.79941799982728,748.0216103831729
164,2,3,153.63961090654507,107.33428880120844,84.50942154051947,185.7979003450131,194.18956691519236,725.4707885084784
165,2,4,124.99596689764668,119.85305984006396,115.42026681150693,205.99679179545922,159.98676302182992,726.2528483665067
166,2,5,166.20441826750314,84.58567939151082,103.22836180635703,163.18116941344982,188.61499029525808,705.8146191740789
167,2,6,158.89187676054493,97.82736614523914,107.5614734365421,184.96342346012716,167.85066845832034,717.0948082607737
168,3,1,119.4461731920511,117.62632494569057,87.78696626764916,192.9799133188507,177.01140078796226,694.8507785122038
169,3,2,126.70290859776061,131.37917897560666,111.87576078333134,207.78396961016045,131.86804065861295,709.609858625472
170,3,3,133.95723698129117,111.62365250477228,83.96417901703883,170.34239779408898,161.09756754305056,660.9850338402418
171,3,4,113.57683535460815,132.29703978775933,123.55906085876966,211.6378670615285,204.55724371120345,785.6280467738691
172,3,5,124.84260303747435,123.21340217504846,79.11576873038757,243.34609810823505,200.15929191530475,770.6771639664502
173,3,6,113.11495512186455,96.93040794984,104.58126807148786,185.55204960426434,209.57977068958928,709.758451437046
