,Hour,Slot,Bus1,Bus2,Bus3,Bus4,Bus5,LOAD
186,1,1,171.63740300942962,109.71456785279103,111.32312936492912,215.6233817594239,251.9983531460029,860.2968351325765
187,1,2,158.7806240369838,147.82891255065934,114.75413729065016,286.96614569474883,185.54912668692305,893.8789462599652
188,1,3,130.77595407310884,115.70485015708803,105.51494184985887,264.12923302403857,215.02912053740422,831.1540996414985
189,1,4,163.18264867693802,138.71348817629936,129.55734804581166,209.7152934945501,293.3822079667053,934.5509863603045
190,1,5,148.14582742191735,135.66924568708507,112.14460237018055,219.31917289701508,205.59212149001274,820.8709698662108
191,1,6,139.9438286870719,126.03155153997164,148.48838140325878,221.98770250003608,179.92179392364656,816.373258053985
192,2,1,175.33832648984296,138.06204378132398,127.25542622821222,259.20389132949185,200.81222198019304,900.6719098090641
193,2,2,166.06683120881095,117.77168069528769,134.2004038951969,202.5168714259828,266.72756868123497,887.2833559065133
194,2,3,150.4264493245399,147.50626504124372,147.3733043751169,248.42188898376543,226.80013050672625,920.5280382313922
195,2,4,149.95407253668353,143.58102907011488,98.5990865234139,189.13685805311616,182.13748311879863,763.4085293021271
196,2,5,129.71864490527852,88.37619088242305,100.69352675540624,222.81612009073194,274.04684983011543,815.6513324639552
197,2,6,129.42303019339914,99.59019141453891,143.9253629702193,154.5799158896607,222.9225570281728,750.4410574959909
198,3,1,175.88254416333857,141.9606264898862,105.77660086921021,275.88400980080087,271.32252811222713,970.826309435463
199,3,2,175.46314459317196,147.9358667772581,115.61376289697185,224.87308835580353,198.0116532358472,861.8975158590526
200,3,3,167.8380816751599,135.47164057282473,148.91176417076818,233.54553502390942,219.84488633840297,905.6119077810652
201,3,4,122.70896447946957,152.7230734368643,111.0479780042068,309.3802719240805,250.82581993265745,946.6861077772785
202,3,5,226.23251472001067,163.9601730847071,148.42746996109688,243.0138787844119,235.81093933846975,1017.4449758886963
203,3,6,179.12254886972931,127.12401617332607,119.95421890518718,161.71951608181817,199.58452348528195,787.5048235153427
