,Hour,Slot,Bus1,Bus2,Bus3,Bus4,Bus5,LOAD
144,1,1,157.01658358816582,122.31051226803305,95.32592303001782,134.23129202890684,134.78421712502063,643.6685280401441
145,1,2,117.3920430399979,129.96303044291875,102.91463938387595,245.17239401803735,159.89684311825505,755.3389500030851
146,1,3,142.29828358367214,148.0174479319762,97.16179136655322,181.09325197147496,202.74858449874466,771.3193593524212
147,1,4,129.26266175875872,113.9197792713071,129.59499853083133,144.26010727428132,86.73684362915078,603.7743904643294
148,1,5,126.67832675591255,138.88369642126568,105.07715907660547,223.85773857880284,154.08190205006574,748.5788228826523
149,1,6,134.45724945625412,107.36953416320844,101.90626063319714,258.18084816020536,221.94012030002077,823.8540127128858
150,2,1,46.466753004699214,97.72090063630682,97.82034727991415,198.17001562362296,161.91473298447508,602.0927495290182
151,2,2,87.8992995448224,129.64446607242118,118.28055609608882,221.26797853515777,201.8889873099921,758.9812875584823
152,2,3,141.29744211390505,129.07282410589872,118.07749089699186,197.68862996969472,194.69670357754075,780.833090664031
153,2,4,163.35619607434126,133.73773109903078,65.45137497579375,132.00499952690367,126.07604628689107,620.6263479629605
154,2,5,114.07467445920268,129.23902955203843,69.36403636721114,191.1928480831663,163.9053532029835,667.7759416646021
155,2,6,144.22585292706378,110.44768075956169,104.62767503694019,232.31761546567972,149.6160700406979,741.2348942299433
156,3,1,73.2622190905404,77.5378890905869,78.39206390179517,176.03187948908794,187.75962020192944,592.9836717739398
157,3,2,87.78076485211325,100.32199171788264,110.68935909042601,241.3224945676912,164.94867447025382,705.0632846983669
158,3,3,147.02252909982536,106.22500926093409,88.19439471431939,136.4520927222487,171.84726951651984,649.7412953138474
159,3,4,139.04454994402147,41.74993305360009,50.75756237603515,124.21301207192357,183.62702808978403,539.3920855353643
160,3,5,150.48136196126174,99.88396812307032,105.66225051330386,312.24038441804845,87.9886693536754,756.2566343693599
161,3,6,85.05628506580003,131.49570635591738,111.58264929210601,243.24994137869328,180.19980881100787,751.5843909035245
162,4,1,116.67288031283307,74.85043551369014,111.90482774564038,189.2683311378714,193.49238357400642,686.1888582840414
163,4,2,110.07957616357626,121.65790147334853,118.20993594997745,132.7941416533299,92.37898360893888,575.120538849171
164,4,3,167.6236553017545,109.57113954452274,112.2968504236111,210.51677969365778,122.50592295199758,722.5143479155437
165,4,4,100.620671531135,159.40298260909148,132.14234209815243,259.9481663210515,176.1701166056819,828.2842791651123
166,4,5,91.79849629389645,109.52166837917088,87.69035348433586,125.45049091950045,186.97908165390209,601.4400907308057
167,4,6,59.66516577804495,144.403384361124,130.31670266809115,265.3028742298514,182.82518825415227,782.5133152912639
168,5,1,163.5062245758247,74.79967872304977,103.81366877023962,229.478867288823,222.15098877148085,793.749428129418
169,5,2,162.71683991885715,86.73109945001661,67.74531786666768,251.09173467538153,259.87919809263815,828.1641900035611
170,5,3,149.5689865261578,123.64327643049127,159.7858671725943,110.75651568560603,192.96028792395103,736.7149337388004
171,5,4,194.72069772277536,95.55996245116883,62.004016937733624,191.5622793827821,95.47101977773224,639.317976272192
172,5,5,215.40343287260552,179.38307120320408,122.30256253487158,197.82501156605844,141.67011392465236,856.584192101392
173,5,6,157.72195890572914,118.76125515673738,107.09501046856947,126.47615806275414,124.40885572816539,634.4632383219555
174,6,1,219.0858943857718,26.38743659057299,113.20410366399513,190.88148912313883,209.23786797717207,758.7967917406509
175,6,2,158.33839722320528,51.73459501967289,142.6696820946228,164.08950198919365,104.55892592952837,621.391102256223
176,6,3,145.41268830153865,123.09876818358931,140.31889554315546,231.3247591604943,180.59911486743178,820.7542260562095
177,6,4,104.98245557752129,160.75636956505343,84.41561319167813,211.31741831227646,210.55617413077397,772.0280307773032
178,6,5,159.3227060286184,89.59468431781296,116.91349638457726,238.2021024081199,181.66948309556224,785.7024722346907
179,6,6,244.86818415716795,101.05775383843215,63.15465075696016,185.91280710994982,266.18156171130414,861.1749575738143
180,7,1,158.45270818536264,110.67245198581855,57.39295627780398,247.83210485972154,122.9674525212187,697.3176738299254
181,7,2,117.68178664814707,129.97786953632578,86.93664069208927,257.824028122248,193.15467651747755,785.5750015162878
182,7,3,115.75840366524267,97.07352216225615,145.33815212492567,207.6808381935976,273.12686796905,838.9777841150722
183,7,4,138.18875650070729,123.77966135360009,153.85613524998817,280.7581551842324,226.67582169203817,923.2585299805662
184,7,5,218.3650648374429,186.40396033479604,62.979145039851524,126.58320235195059,369.9487925338676,964.2801650979086
185,7,6,141.7745679926201,174.96197302680403,74.39279433789696,263.2605283554218,156.40046383498833,810.7903275477313
186,8,1,169.14143634445932,165.28641515383032,148.2206170786316,238.79108323378352,201.0773532743073,922.516905085012
187,8,2,151.2711947892248,145.3773208202621,135.42282248731672,266.419077837053,207.4148740817137,905.9052900155704
188,8,3,115.95407464973184,131.04832957031593,111.52673712911066,117.76668317997066,295.73036378339856,772.0261883125277
189,8,4,156.10667944926698,177.68604180911024,116.66115348346044,218.3122669366573,268.04446516894023,936.8106068474351
190,8,5,132.05508804807238,172.81845335617308,63.53875528012501,228.7107611113471,62.262136671510184,659.3851944672278
191,8,6,167.55074031447677,158.2140765401018,120.2608784300084,221.2659216720489,186.143291573758,853.4349085303938
192,9,1,166.18677251252734,131.92738914373052,128.4989768742302,322.511580095778,189.3325703057673,938.4572889320333
193,9,2,156.88378850436078,153.95580766300455,161.53947894910058,313.7841286246536,259.96125816731814,1046.1244619084378
194,9,3,201.41763185795546,86.47424297752335,114.06949384665869,212.2510564354192,185.43441137487184,799.6468364924285
195,9,4,136.04437419522097,111.18290110551459,107.01446417907991,304.01180137205296,278.9661858910532,937.2197267429216
196,9,5,200.0779177740534,155.05233868490836,121.67868618227337,225.98534991060254,174.57767958211625,877.3719721339539
197,9,6,241.41403256831228,133.35145666008796,84.11396480102802,208.92744192760307,234.67487714706084,902.4817731040923
198,10,1,129.2566275633277,172.262422048656,158.60201366671964,223.54577847285222,329.76732895782686,1013.4341707093824
199,10,2,118.9605643123085,190.26165036693487,141.80505174894915,207.36775511581754,276.8883159403822,935.2833374843923
200,10,3,76.45346673518279,170.48896891038447,213.1102087075708,271.97908664059713,183.58598911380713,915.6177201075424
201,10,4,249.46247483975148,149.15321200824735,123.416844407321,289.9432788187448,197.00141349668746,1008.9772235707521
202,10,5,110.63619374916478,127.27459290403834,83.69043965708953,231.05698752394093,270.96244876204054,823.6206625962741
203,10,6,160.059935768556,52.174140751855134,162.18585436331875,232.36790368350177,200.4991369863787,807.2869715536103
204,11,1,259.1687415547341,205.05744095531898,141.7892557996735,254.66556824770072,228.4662649895258,1089.147271546953
205,11,2,190.58541397348674,89.72479384015767,93.43588669369612,308.969773313704,387.90691226383257,1070.6227800848771
206,11,3,273.0048201084537,115.76572193014628,132.19706089214264,303.02004643877206,198.9457635398883,1022.933412909403
207,11,4,163.3559490043077,172.43523586714863,134.05938355881014,303.06111255499036,288.47368249446964,1061.3853634797265
208,11,5,240.32840128041147,193.02750924990005,219.82742838914777,226.74134509970406,324.35118886982656,1204.2758728889899
209,11,6,253.4862741432882,122.62283961419027,79.10173202647394,274.84132251945624,199.09691106216397,929.1490793655726
210,12,1,201.7290705638471,169.4439696267633,153.60057982978444,248.09477260080396,177.5491633851093,950.4175560063081
211,12,2,175.9971210710715,135.36591086583508,142.82456914699492,293.9011527426826,241.1766515295565,989.2654053561405
212,12,3,120.30122828086658,178.32884494169565,97.65485470948677,157.48110180333023,235.21223659538012,788.9782663307593
213,12,4,282.25868332438256,197.1713529231657,106.85872798460449,283.13429658041014,156.19564767209837,1025.6187084846613
214,12,5,77.2168920471096,113.0289461627748,162.32413389560915,269.5934889928656,249.14961719112608,871.3130782894852
215,12,6,137.9847844245659,248.23716197550135,129.59234262312674,174.58861995571363,178.76315347318078,869.1660624520885
216,13,1,165.18156819682264,149.7049289586917,200.809109544861,300.97792576894966,248.0665973420995,1064.7401298114246
217,13,2,182.12480602233094,58.572742597120396,81.97671767766113,275.39583561069503,278.9852760227052,877.0553779305127
218,13,3,62.82675409244608,123.13248108945486,155.52721960076752,339.4040642803937,171.2659900096123,852.1565090726745
219,13,4,159.73209167864832,173.10465014803316,83.36186887606146,332.7821644981876,192.8564114287023,941.8371866296329
220,13,5,101.82836929694656,96.03705116264715,144.43993811479703,266.3081151831098,229.39350051964732,838.0069742771478
221,13,6,174.39323495206642,219.3415827360174,116.81977537384688,218.67600123825633,208.72635892696195,937.9569532271489
222,14,1,246.08572559109206,105.62835191815029,128.5041609375936,274.5165145448169,164.1294064301387,918.8641594217916
223,14,2,210.81098315722465,145.36059768020183,109.39171931353121,177.150046273628,145.30830558808205,788.0216520126678
224,14,3,228.9599428193038,109.39780131839844,124.4152234377927,246.75141062457703,30.819075014436255,740.3434532145083
225,14,4,28.470704087222188,115.26112860552348,75.42277099830964,184.34816948694416,226.96859811278435,630.4713712907838
226,14,5,178.4847356121182,61.839342088446756,143.31625475385056,302.00246665620534,117.13516779144757,802.7779669020684
227,14,6,154.61416561745628,177.67934954576975,140.53073535328267,381.25953490147606,182.1967651248024,1036.2805505427873
228,15,1,137.77306818891196,160.30890872603072,173.75633245293102,299.31444970089547,216.44330647459927,987.5960655433685
229,15,2,141.54162198050918,97.69493106153908,87.33315013789269,266.94229914368583,171.69283745718118,765.204839780808
230,15,3,112.23189679745865,167.6618085148144,113.41025564998876,283.9158500960588,289.92737376733623,967.1471848256568
231,15,4,114.79450626619473,180.7060645889074,126.99658212198105,188.7551031119832,167.54530660144212,778.7975626905085
232,15,5,224.61727643149737,89.15209993546625,88.52381011861306,258.5987579544312,96.88529775308169,757.7772421930896
233,15,6,247.6998718780734,101.1196466984977,174.21559931308653,155.10605545450034,240.6025971144829,918.7437704586409
234,16,1,150.9218553683014,174.64115540725717,126.07624727222135,211.31742743650133,184.74394984880658,847.7006353330878
235,16,2,149.3764248246556,163.29727655182947,115.72357381132414,289.409479135299,90.60989815178634,808.4166524748945
236,16,3,126.26179295992155,127.35585668147189,78.5197530123147,217.57592437847836,231.23801385014943,780.9513408823359
237,16,4,59.629271397268084,104.15540165562332,148.00565655215672,229.9856660097207,153.96418464918665,695.7401802639555
238,16,5,200.51882840459658,86.64244118966728,124.41345505184006,279.8442514985673,318.02991183338446,1009.4488879780556
239,16,6,240.84787625035742,175.2858353363843,133.71158341585155,228.79415806566524,270.34549018406506,1048.9849432523235
240,17,1,206.77937410753105,196.83139131073116,144.55568713463578,345.5954547693674,151.5682698315322,1045.3301771537974
241,17,2,162.89214470958956,49.57296075810473,136.09392490776415,239.14880545785834,196.90894005530745,784.6167758886241
242,17,3,208.08052633389678,109.67380719232055,67.31436308377938,145.72021597387007,270.6034393021084,801.3923518859752
243,17,4,162.97638358371006,168.6182401598124,19.8275846093913,159.09620294589683,208.13614223906222,718.6545535378727
244,17,5,221.0556617021393,283.4765008860595,148.54838399179064,230.3648217796802,219.89304235501245,1103.3384107146821
245,17,6,116.22894991721475,97.57129039816482,153.0777469072223,177.66649727093267,238.86564151631174,783.4101260098463
246,18,1,333.54731964380784,189.15627512142598,90.89964836862335,181.60094338791308,251.2700321711389,1046.474218692909
247,18,2,238.97286483083465,224.38519389114276,168.1527388388492,287.0645824388713,267.7720668500775,1186.3474468497755
248,18,3,223.85250532610766,214.32580883496695,116.44257452383928,344.36445376165074,130.9716328239662,1029.9569752705308
249,18,4,312.56942270192343,130.2993400095982,106.16499175366866,262.0818180913569,390.86472926030075,1201.980301816848
250,18,5,299.0417588164306,178.35803423532587,122.4824497668789,237.15523365194161,241.27340816404336,1078.3108846346204
251,18,6,77.7778232321467,161.1461453691702,115.51593944913986,278.65992794885136,67.21315551318564,700.3129915124938
252,19,1,173.1382985180895,131.91612406567037,136.12201898859774,368.713958693024,185.55911659608697,995.4495168614686
253,19,2,320.423115456867,135.81524512909263,156.78001727787864,343.55114583484146,288.5219463888961,1245.0914700875758
254,19,3,111.05047933008014,223.8456468643157,144.82837407264327,133.36415452937513,236.38548539488445,849.4741401912986
255,19,4,95.92903766267777,138.04910464564145,117.57422650943094,208.24916902919622,175.0388577905834,734.8403956375298
256,19,5,216.57932713068473,153.42381498772662,179.98081763036578,387.4264787224574,231.78703410539134,1169.1974725766258
257,19,6,180.09611416078758,71.00703362127213,143.91365784191228,281.16765244749575,190.62587624588767,866.8103343173555
258,20,1,177.82470048009895,199.27981470399303,128.76163195222642,98.24153098623685,247.9678009692405,852.0754790917956
259,20,2,131.97977657787936,198.81122179070658,199.97821618786864,263.0408924177553,256.8667938699498,1050.6769008441597
260,20,3,265.4180412383612,159.5026275815453,156.4266664302374,148.70808526262695,236.57611836983673,966.6315388826076
261,20,4,171.86165725065356,135.44390352288724,187.13864219705306,362.2590560783974,381.9710587595265,1238.6743178085178
262,20,5,166.36871458406858,195.20602505686446,181.2598876007219,259.54475621795405,334.0294462701288,1136.4088297297378
263,20,6,54.445521458958176,127.54854097374134,82.22744399007618,314.2689234950808,371.540329239894,950.0307591577505
264,21,1,281.4092076540794,178.77418151752363,122.41295516065084,195.29580033549595,369.63596209513275,1147.5281067628825
265,21,2,209.12788548480458,209.51658120141448,167.08792572406597,343.4508136013801,269.5638915557218,1198.7470975673868
266,21,3,223.72041213473406,171.92823945832157,113.32884722411286,171.9961946913872,245.0019358096419,925.9756293181977
267,21,4,203.74360877748714,167.09182629954879,166.12128940542715,298.28538472457035,149.73935376006742,984.9814629671008
268,21,5,44.79350267847377,205.42967608396407,131.5042200483145,291.3577746078578,249.4073635745146,922.4925369931248
269,21,6,118.65993003765038,103.27869015887237,77.01092589733227,274.3130270381169,247.58630108667697,820.8488742186489
270,22,1,123.60693619405563,134.4310219740905,150.8698124481326,173.26852144200834,131.4393504329333,713.6156424912205
271,22,2,142.1510442329499,75.04519342400903,172.07280177759898,201.47811449502262,213.08566343879085,803.8328173683715
272,22,3,206.946895327418,125.41653722107995,169.1941031149698,175.19981147664558,216.9591758966031,893.7165230367165
273,22,4,174.73297857346753,138.2514462621368,133.51411068502009,102.37543945841782,246.55636815676112,795.4303431358034
274,22,5,148.79602466213484,132.5123684516257,89.57762625816733,229.664052046666,150.20232835470114,750.7523997732951
275,22,6,190.48588984585683,143.0172283761034,78.40114729141888,260.30366612973023,271.05986220498255,943.2677938480919
276,23,1,205.2647642181795,175.1795204361492,112.28888917410949,98.59148205843157,139.44797012168098,730.7726260085508
277,23,2,183.47084592386014,129.7665293478813,69.85850298882823,172.96821133869014,147.62395633502388,703.6880459342837
278,23,3,259.20812736383107,156.4096962779271,102.53287801625467,260.81716127954536,120.90558893273035,899.8734518702886
279,23,4,142.89235983698103,135.78226671884735,77.18030560105626,234.47548062749965,241.59323942946926,831.9236522138535
280,23,5,159.64760035505952,179.1907852378948,51.095653747856645,150.17457660772024,228.56139016833816,768.6700061168694
281,23,6,166.82574380555167,112.34156256684767,109.3010983832215,252.95886540275401,178.60415447246723,820.0314246308421
282,24,1,135.37309239984322,162.5009378079164,128.5796928605255,197.9976418835682,145.04380544324593,769.4951703950992
283,24,2,112.0535105386945,82.63047360426361,77.60343329729517,139.49500486756364,127.96610042967203,539.748522737489
284,24,3,51.068205053871885,60.62360185524706,71.43063811457924,197.53183847774497,156.23348786937808,536.8877713708213
285,24,4,167.36585082904162,86.26704254173461,64.08419694862033,150.06039766810986,249.5653667058886,717.3428546933951
286,24,5,219.0546527241935,101.35771030876312,108.2577258010553,333.3023764113521,146.55262796346494,908.5250932088289
287,24,6,96.61886812308005,143.2564785432053,134.27223954173115,194.72478226904977,253.64141373040542,822.5137822074716
