,Hour,Slot,Bus1,Bus2,Bus3,Bus4,Bus5,LOAD
216,1,1,171.8629752654476,117.68051223071555,126.28458520357104,197.88893277357596,229.2155091716328,842.9325146449429
217,1,2,181.57395065707814,120.45716841222703,130.37775887906645,253.29097266026068,281.44533746273373,967.1451880713661
218,1,3,177.39134628863565,159.9458106359764,116.56559496480548,220.64341413643004,219.9319585526748,894.4781245785224
219,1,4,170.82630331189208,155.31215707615846,127.9268393318975,256.2002898620362,220.7753565505524,931.0409461325365
220,1,5,159.98756270759156,125.20628547093622,127.02053238133276,264.6153733428583,241.3970849175,918.2268388202189
221,1,6,146.81536394817226,139.87448338592196,135.445750172781,224.8098752224171,210.3713891012262,857.3168618305185
222,2,1,189.77386059766482,127.44444121309081,116.60188825942521,287.1412448564483,211.59385495185563,932.5552898784848
223,2,2,191.080411854201,140.93919933915865,132.9324022299474,236.00248696802373,236.9090504309244,937.8635508222552
224,2,3,198.19348492313503,147.86895396199156,136.32804631172684,279.58674806544536,265.2139700476944,1027.1912033099932
225,2,4,174.64334307203836,125.78597480380064,146.7425890879547,197.1026086654206,211.1053155389598,855.3798311681741
226,2,5,131.65403414521268,120.52575652460402,121.69176771633337,257.2010873285964,211.90074977092323,842.9733954856696
227,2,6,172.01788008417205,179.88385897322098,100.43631879874741,235.81887261146568,226.6459390210458,914.8028694886519
228,3,1,153.39760476286165,148.8460558698911,151.63037593754635,278.8798649816309,198.3449358521861,931.098837404116
229,3,2,189.79854786966075,137.708616065922,117.6636683698713,188.630861677552,208.02572037025482,841.8274143532609
230,3,3,153.02554646823023,145.3627147413263,96.11052485715507,295.14087154448026,263.58227023896126,953.221927850153
231,3,4,169.57552955214635,159.64189296339848,83.55517084471722,237.41096823177574,288.7526563045336,938.9362178965714
232,3,5,145.44906668085147,176.38783728153322,150.6391347552164,286.7196043717811,262.19540178567456,1021.3910448750568
233,3,6,195.53416602374097,167.384727651062,131.79202347889478,224.26401226479774,206.6893122363995,925.664241654895
