,Hour,Slot,Bus1,Bus2,Bus3,Bus4,Bus5,LOAD
198,1,1,134.7821410736867,138.48471427812726,158.5690151124178,291.16135826076214,226.21508569470325,949.2123144196971
199,1,2,132.93591332901164,166.32805950511917,115.83333548399186,200.07733566496512,192.74489734294346,807.9195413260312
200,1,3,132.80010156980555,113.37796926818899,127.45518966596013,248.99343231681001,208.73505108575276,831.3617439065174
201,1,4,149.57715242454415,121.20072541460782,146.9252516922567,309.6806953935919,241.71259952094402,969.0964244459446
202,1,5,139.5878532664005,135.4614439083827,96.49051980662173,235.74111002741407,225.32893293722984,832.6098599460488
203,1,6,195.03596067287825,155.58278292388044,127.51709555894801,277.5419120347576,233.5731859005416,989.2509370910059
204,2,1,131.8928481885541,155.3805890917645,170.86309163096158,185.61691583276394,233.60933597850413,877.3627807225482
205,2,2,170.91032477970637,146.1148374783951,139.1903722207287,292.35396796405246,216.4287430241579,964.9982454670405
206,2,3,168.17663367410017,134.73257769729128,117.35785126514207,176.75969768827485,234.27288855120372,831.299648876012
207,2,4,148.1181643282923,156.01709257158552,141.51269541982256,341.1063297370283,228.97145640575155,1015.7257384624802
208,2,5,129.59755677554713,137.72360816291217,113.2892130660256,299.5041718347466,213.37338831040097,893.4879381496326
209,2,6,185.40900208839048,168.6437082934005,111.86333329217398,266.01543496867873,237.06868140061573,969.0001600432595
210,3,1,175.92407985449708,156.64940855393485,89.4593382517382,224.06905062898562,231.92434035534401,878.0262176444998
211,3,2,162.38246536604692,131.42986955630548,116.3797000842302,298.8766728383034,209.73281539568606,918.8015232405721
212,3,3,175.24173250021494,107.1390013135555,148.20624311870012,154.51983926874556,248.70806333654676,833.8148795377629
213,3,4,178.61730030378268,140.84229934290641,111.69586524838324,221.67241380856657,244.22998000040397,897.0578587040429
214,3,5,200.69031960959404,136.20984701126167,105.10371271739346,232.99615943592235,140.82861916258233,815.8286579367539
215,3,6,187.33687403536626,111.43396180916929,111.16453272782755,165.9771628643182,214.30214622995234,790.2146776666336
