,Hour,Slot,Bus1,Bus2,Bus3,Bus4,Bus5,LOAD
246,1,1,221.49850227271045,156.4233587697274,186.22196429621323,293.92258599380006,256.6615076522845,1114.7279189847359
247,1,2,177.74840652973316,144.3507841125393,159.66976601914698,290.10985205190974,232.7149017693594,1004.5937104826885
248,1,3,188.0097694039009,229.02285044673445,95.88837077703366,318.82857777674695,299.2371100545349,1130.9866784589508
249,1,4,189.70966639513816,127.10576916687461,138.74368549686824,277.54551817165566,256.79277619169073,989.8974154222274
250,1,5,227.71595359238734,195.53097230731257,181.26381789935746,297.8982733088071,217.74264949266103,1120.1516666005255
251,1,6,222.90589433365673,165.93671018224282,133.62189886525886,244.94067832603213,272.39476459462804,1039.7999463018186
252,2,1,213.42570687842027,130.86868391296994,121.06661051797076,263.37287177231474,265.4974482858256,994.2313213675013
253,2,2,181.7562209142095,142.3239588754527,117.3811028288577,222.60373926302026,255.18645434886628,919.2514762304064
254,2,3,182.95038798015105,119.76803288233374,164.8734943779661,226.35926633074442,204.96937238834175,898.9205539595371
255,2,4,157.7946393739658,165.02502370299874,125.67848651140947,331.7382222897629,216.96176378501903,997.1981356631559
256,2,5,199.8382865391788,184.1685714921166,90.4309139198297,387.9081250996231,229.9430356032929,1092.288932654041
257,2,6,156.583940509845,190.0204244252346,148.08515646241068,212.29478517333325,299.4312772049567,1006.4155837757802
258,3,1,202.13855952810275,204.44921014227774,140.64676986504446,239.96028064960197,243.12003061063317,1030.31485079566
259,3,2,151.60690600557564,83.92062040674534,150.4931974933367,298.0954845663546,260.71005571060766,944.82626418262
260,3,3,170.12603680739642,135.06500851100338,129.62233327532567,261.1422622689778,231.18868230525175,927.144323167955
261,3,4,212.03518223787646,121.88157815861545,123.8023142382515,238.21888301196282,287.8604408876806,983.7983985343868
262,3,5,204.9793039460486,202.44969761266515,119.83866109078126,239.28050407296826,236.5976686702474,1003.1458353927105
263,3,6,199.06050743055468,173.3646986034962,176.61830062242328,214.67055405964203,292.12543719514986,1055.8394979112659
